034983 208000 台玻群益11購02  
035133 208000 大成鋼統一0C購05
034166 208000 國泰金永豐0B購01
084994 207000 南電群益08購02  
086485 206000 欣興統一0B購02  
034997 206000 燁輝元大0C購03  
032040 205000 永光國票0B購01  
084168 205000 凱美凱基07購01  
034667 204000 中鋼凱基0B購05  
2327 203566 國巨            
034094 203000 國泰金元大13購01
035146 203000 裕民統一0B購04  
034380 203000 燁輝元大12購01  
033902 203000 聯發科統一15購07
070153 203000 創意元富08購02  
035827 202000 中鋼元大12購05  
035157 202000 中鋼國票0C購05  
084801 202000 旺宏群益0A購01  
035821 201000 儒鴻元大0B購03  
031912 201000 技嘉永豐0A購01  
03755C 201000 臺股指元大12牛01
034410 201000 力麗統一14購01  
089747 201000 華邦電統一0B購05
079906 201000 精英國泰08購01  
2880 200949 華南金          
032823 200000 友達康和0A購02  
031316 200000 台苯元大0A購01  
031290 200000 群創元富0A購10  
089818 200000 立積群益0B購02  
089227 200000 裕隆永豐09購02  
088995 200000 台達化元大09購02
086809 200000 長榮航台新09購01
086925 200000 精成科兆豐09購01
086371 200000 上証2X國票0A購01
085841 200000 國巨國泰0A購01  
086009 200000 玉晶光元大0A購02
033927 200000 漢唐元大12購01  
03854P 200000 玉晶光元富07售02
035282 200000 聯電國票0C購04  
05201P 200000 臺股指麥證06售02
034261 200000 中石化國票0C購03
079612 200000 國巨富邦07購04  
080837 200000 卜蜂元富07購01  
07248P 200000 玉晶光凱基0B售06
078268 200000 國巨國票07購03  
078850 200000 國巨統一08購01  
081893 200000 上緯控群益08購03
085519 200000 聯電富邦09購03  
085653 200000 華邦電統一0A購03
033754 199000 玉晶光永豐0B購02
085192 199000 滬深2X群益09購02
083208 199000 凱美統一07購01  
088708 198000 仁寶中信0B購01  
034067 198000 華碩富邦11購01  
06734P 198000 國巨元大0B售03  
034739 198000 長榮元大0C購09  
084247 198000 欣興統一0A購02  
6213 196015 聯茂            
035864 196000 新光鋼元富0B購02
034730 196000 鴻海元大0C購12  
2615 195174 萬海            
033231 195000 台泥元大0B購02  
035048 195000 群創國票0B購04  
089266 195000 滬深2X日盛09購03
089619 195000 鴻海第一13購02  
089921 195000 旺宏麥證0A購01  
034539 195000 燁輝統一0C購04  
033672 195000 華新元大0B購03  
06273P 195000 台積電元大08售24
081200 195000 長榮元大07購05  
2633 194208 台灣高鐵        
032256 194000 長榮元大0A購21  
034470 194000 南紡元大11購02  
035701 194000 聯成元大0B購05  
074466 194000 智易元富08購03  
3443 193109 創意            
034891 193000 台泥凱基0B購02  
035290 193000 聯發科國票0C購07
034327 193000 新光鋼群益0B購06
030138 192000 景碩凱基0A購01  
032647 192000 南茂統一0A購02  
035379 192000 裕民凱基0B購02  
035353 192000 泰豐中信0B購01  
034696 192000 長榮群益11購06  
033048 191000 華新永豐0A購03  
031528 191000 永豐餘富邦0C購01
085834 191000 創意群益08購05  
034113 191000 聯發科群益0B購09
032410 190000 力麗元大0B購02  
086570 190000 智伸科元大09購01
033993 190000 富邦金兆豐12購01
034694 190000 長榮群益0B購10  
034564 190000 友達國泰11購01  
033716 190000 友達國票0C購03  
084490 190000 強茂凱基08購02  
081873 190000 健策麥證07購01  
035824 189000 華新元大0B購09  
030861 189000 矽統永豐0A購01  
034982 189000 大亞群益0B購04  
031740 188000 華榮凱基12購02  
035166 188000 友達國票0C購04  
034006 188000 友達群益0B購05  
080982 188000 聯茂元大07購01  
035487 187000 國泰金群益0C購01
033214 187000 岱宇元富0C購01  
034408 187000 國泰金國票0C購03
6243 187000 迅杰            
033189 186000 華新凱基0B購02  
1762 186000 中化生          
06565P 186000 寶成元富09售02  
078383 186000 聯電國泰09購01  
035586 185000 中鋼元大0B購13  
035020 185000 大亞凱基0B購03  
033416 185000 微星永豐0B購01  
080114 185000 漢翔群益06購01  
1308 184950 亞聚            
06693P 184000 華新科凱基09售07
07012P 184000 聯發科中信0B售06
034288 183000 富邦金兆豐0B購03
035415 183000 大亞元大0B購06  
080694 183000 恆大凱基07購01  
035046 182000 國泰金國票0C購04
035256 182000 允強凱基11購01  
076067 182000 和大元富0B購01  
032540 181000 裕民凱基12購01  
088998 181000 台達電元大09購01
3025 181000 星通            
033434 181000 偉詮電元大0C購01
076009 181000 滬深2X元大08購01
9945 180479 潤泰新          
035680 180000 惠特永豐0B購01  
086270 180000 崇越永豐09購01  
087103 180000 台積電元大11購01
04874P 180000 臺股指中信09售04
06656P 180000 奇力新元大09售05
080815 180000 台汽電凱基09購01
081462 180000 順德元富0A購02  
030173 179000 國光生國泰12購01
3047 179000 訊舟            
035090 179000 友達凱基11購05  
034969 179000 裕民元大0C購02  
033335 178000 和桐永豐0B購01  
032934 178000 惠特國票0B購02  
034030 178000 中鋼元富0B購03  
034103 178000 新光鋼群益0B購04
082454 178000 聯電元大07購09  
031596 177000 聯電國票0A購04  
035655 177000 新光鋼國泰12購01
030777 177000 華晶科麥證0B購01
089577 177000 南帝永豐09購04  
088641 177000 智易國票0A購01  
06754P 177000 台灣50凱基0C售03
035702 177000 永豐餘元大0B購03
034546 177000 國泰金統一0C購02
082448 177000 恆大元大07購02  
8374 177000 羅昇            
6533 176146 晶心科          
033879 176000 華新元富0B購03  
089145 176000 智易元大09購06  
087384 176000 台積電元大11購03
034874 176000 恆大國泰11購01  
04320P 176000 奇鋐元富0A售01  
034000 176000 大成鋼群益0C購05
034025 176000 友達中信11購02  
081111 176000 圓剛群益09購03  
6164 176000 華興            
032595 175000 長榮元大0A購25  
087590 175000 晶相光元大09購01
088193 175000 漢唐群益09購01  
030370 174000 國光生群益0A購01
086491 174000 A50正2元富09購02
089512 174000 漢唐元大09購03  
1307 174000 三芳            
3645 174000 達邁            
034474 174000 華新元大0B購07  
033451 174000 華新群益0B購03  
3048 173718 益登            
035158 173000 東鋼國票11購01  
06217P 173000 華通元大08售02  
06834P 173000 聯電凱基0B售03  
033337 172000 台玻永豐0B購02  
088914 172000 立積群益0C購01  
034255 172000 裕民統一11購01  
031004 171000 中石化永豐0A購01
06226P 171000 緯創元大08售02  
033890 171000 中鋼統一11購02  
084338 171000 鴻海元大07購40  
031319 170000 力山元大0B購01  
032574 170000 滬深2X元大0A購07
031810 170000 東鋼元大0B購02  
033848 170000 東聯永豐0B購01  
1449 170000 佳和            
088055 170000 美食元大09購02  
035986 170000 光磊國票11購01  
032284 169000 南紡中信0B購01  
087837 169000 智易凱基09購01  
3686 169000 達能            
035343 169000 富邦金元富12購08
06664P 169000 精英中信09售01  
034088 169000 友達元大0B購10  
084188 169000 聯電元大07購21  
4952 168302 凌通            
088320 168000 國喬元大09購03  
034283 168000 永豐餘兆豐0C購01
034045 168000 裕民元富12購02  
082260 168000 元石油元大07購04
910861 168000 神州-DR         
2472 167201 立隆電          
2642 167000 宅配通          
2412 166616 中華電          
00651R 166000 FH香港反1       
088442 166000 智易凱基0B購01  
033802 165000 大成鋼國票0C購01
034745 165000 國泰金元大0B購03
075495 165000 台光電元大06購01
06922P 164000 友達凱基0A售07  
074457 164000 國喬元富0A購01  
9944 164000 新麗            
035045 163000 富邦金國票0B購03
087356 163000 臺股指麥證0C購02
032545 162000 慧洋凱基0C購02  
032560 162000 長榮群益14購01  
07179P 162000 臺股指中信13售02
034561 162000 鴻海國泰11購04  
084295 162000 聯電兆豐08購03  
086387 161000 祥碩國票0A購01  
030464 160000 超豐中信0A購01  
035134 160000 大成鋼統一0C購06
035327 160000 聯詠元大0B購03  
034260 160000 台泥國票0C購01  
034190 160000 新光鋼元大13購01
06026P 160000 台積電凱基0A售07
071849 160000 T50反1元富07購07
077386 160000 中興電凱基06購02
085518 160000 道瓊銀富邦0A購01
034431 159000 大亞凱基0C購03  
087456 159000 台玻國票0A購02  
034688 159000 聯電群益0C購01  
035037 159000 裕民麥證0C購01  
079091 159000 美食統一08購01  
033853 158000 健策永豐0B購01  
032678 158000 長榮中信11購03  
089578 158000 華通永豐09購01  
089840 158000 光磊元大09購02  
080635 158000 榮成元大08購01  
031683 157000 宏達電中信0A購01
087333 157000 台達化凱基0B購01
03486B 157000 臺股指凱基07熊19
1218 156000 泰山            
034351 156000 富邦金元富12購06
083469 156000 億光統一09購03  
035584 155000 中石化元大0B購05
1441 155000 大東            
088247 155000 惠特國票0A購02  
086565 155000 智易元大0B購01  
086881 155000 國泰金富邦0B購01
081939 155000 光磊富邦09購01  
6153 154324 嘉聯益          
033037 154000 光罩兆豐0B購01  
087374 154000 國喬元大09購02  
033893 154000 東鋼統一0C購06  
083631 154000 聯發科凱基0A購02
034400 153000 新纖國票0C購02  
035458 153000 富邦金國票0B購04
034637 153000 創意元大0B購01  
081091 153000 智易中信0B購01  
8011 153000 台通            
3450 152000 聯鈞            
05954P 152000 台積電國票08售10
086727 151000 華邦電康和09購01
034761 151000 長榮統一0C購14  
033268 150000 大成鋼富邦0C購03
030666 150000 貿聯永豐0A購01  
030917 150000 臺股指凱基0C購23
031276 150000 國光生統一0C購01
035585 150000 中鋼元大0B購12  
086159 150000 立隆電元大09購01
085926 150000 新唐兆豐09購01  
087268 150000 帆宣富邦0B購01  
087709 150000 台積電統一0B購12
089472 150000 美食國票0A購01  
2812 150000 台中銀          
2911 150000 麗嬰房          
034559 150000 聯電國泰11購01  
035211 150000 中石化富邦11購01
06544P 150000 聯發科富邦0B售01
033966 150000 永冠凱基0B購01  
034352 150000 富邦金元富12購07
069828 150000 裕隆元富08購01  
080175 150000 國巨統一08購02  
077286 150000 聯電元富06購06  
072818 150000 祥碩元富08購02  
084056 150000 欣興富邦08購01  
084509 150000 台積電元大08購09
084755 150000 康舒元大08購01  
082423 150000 達邁永豐07購01  
082300 150000 眾達元大07購02  
085006 150000 南電永豐08購01  
031431 149000 新興凱基0A購01  
3090 149000 日電貿          
035704 149000 中鋼元大0C購05  
072975 149000 T50反1元富07購08
035501 148000 大成鋼凱基0B購08
083346 148000 欣興統一0A購01  
085377 148000 晶技群益08購03  
6196 147950 帆宣            
032916 147000 大亞國票0B購01  
086556 147000 禾伸堂元大09購01
084187 147000 聯電元大07購20  
082558 147000 聯電統一09購02  
081732 147000 新纖元大08購01  
032495 146000 惠特兆豐0A購02  
034811 146000 中鋼群益0B購14  
6505 145173 台塑化          
033861 145000 祥碩凱基0C購01  
088025 145000 威健永豐09購01  
1519 145000 華城            
034727 145000 中鋼元大0B購10  
033689 145000 富邦金元大12購01
034214 145000 大成鋼元富0B購01
082129 145000 國巨統一09購05  
084332 145000 聯電元大07購24  
035599 144000 裕民元大0B購07  
089667 144000 聚陽元大09購05  
087451 144000 長華群益0A購01  
3605 144000 宏致            
033507 144000 晶技統一11購02  
06970P 144000 台灣50凱基0B售04
033355 143000 東聯群益0B購01  
033340 143000 華通永豐0B購01  
00730 143000 富邦臺灣優質高息
2025 143000 千興            
034246 143000 新光鋼統一12購01
05883P 143000 上銀元富07售03  
081954 143000 祥碩統一09購02  
5531 143000 鄉林            
032042 142000 燁輝國票0B購01  
034455 142000 大亞群益0C購02  
087806 142000 高鐵兆豐0A購01  
034362 142000 開發金麥證11購01
033662 142000 欣興統一15購01  
034432 141000 大亞凱基11購01  
032890 141000 光罩統一0C購01  
034294 141000 萬海中信12購01  
033962 141000 開發金國泰11購01
032801 140000 台泥國票0B購01  
032716 140000 大成鋼群益0B購03
035515 140000 金像電永豐0B購01
034299 140000 大亞永豐0B購02  
034360 140000 中鋼麥證11購02  
035323 140000 萬海元大0B購11  
035307 140000 永豐餘元大0B購02
083852 140000 奇鋐群益08購03  
074967 140000 奇鋐國泰06購01  
079845 140000 欣興元大07購04  
035506 139000 王品凱基0B購01  
034513 139000 台泥元富0B購01  
034514 139000 遠東新元富0B購02
032728 138000 台泥凱基0A購01  
1712 138000 興農            
033530 138000 開發金國票0C購01
034205 138000 祥碩元大11購02  
4142 137967 國光生          
033294 137000 矽創統一11購02  
035900 137000 新唐國泰12購01  
035805 137000 台船凱基13購01  
088851 137000 永光永豐09購01  
031719 136000 新光鋼群益0B購02
032536 136000 長榮凱基12購02  
031460 136000 漢唐群益0A購01  
034436 136000 新光鋼凱基0C購02
088843 136000 聯電兆豐0A購03  
1524 136000 耿鼎            
3669 136000 圓展            
06541P 136000 臺股指凱基09售27
035326 136000 國泰金元大0B購05
033816 135000 聯電統一15購03  
032737 135000 中鋼凱基0C購02  
032554 135000 台泥群益0B購02  
035791 135000 華通中信0B購01  
088158 135000 華城元大09購01  
086011 135000 京鼎元大0A購01  
034932 135000 大成鋼永豐0B購02
06018P 135000 T50正2國票09售03
034098 135000 祥碩元大0B購03  
079970 135000 金像電群益07購01
081215 135000 華邦電統一09購03
078580 135000 旺宏元大06購06  
6416 134906 瑞祺電通        
032882 134000 玉晶光凱基0A購04
032947 134000 台泥元大0C購01  
03726C 134000 臺股指元大11牛01
3712 134000 永崴投控        
